,host_response_rate,host_acceptance_rate,price,availability_365,number_of_reviews,review_scores_cleanliness,review_scores_communication,review_scores_location,reviews_per_month,room_type
323,100.0,100.0,1062.7,364,8.0,5.0,5.0,5.0,0.08,Entire home/apt
324,100.0,99.0,1062.7,329,20.2,4.86,4.89,4.88,1.02,Entire home/apt
325,100.0,97.3,750.0,365,1.0,4.8,5.0,5.0,0.02,Private room
326,98.6,97.3,700.0,365,18.0,4.89,4.83,4.83,0.18,Private room
327,100.0,97.3,750.0,365,16.0,4.44,4.69,4.63,0.22,Private room
328,100.0,97.3,750.0,365,3.0,4.67,5.0,5.0,0.05,Private room
329,99.0,100.0,341.0,344,20.2,4.66,4.84,4.96,3.69,Private room
330,100.0,100.0,630.0,90,27.0,4.64,4.96,5.0,0.26,Private room
331,100.0,95.0,1235.0,334,20.2,4.95,5.0,4.9,2.6,Entire home/apt
332,100.0,93.0,2010.0,89,20.2,4.76,4.93,4.88,1.79,Entire home/apt
333,90.0,97.3,1500.0,240,31.0,4.58,4.9,4.59,0.32,Entire home/apt
334,98.6,97.3,1100.0,178,54.0,4.93,4.91,4.76,0.57,Entire home/apt
335,100.0,100.0,976.0,344,20.2,4.83,4.96,4.81,1.43,Entire home/apt
336,100.0,100.0,1770.0,200,20.2,4.89,4.82,4.96,1.62,Entire home/apt
337,100.0,93.0,373.0,365,39.0,4.95,4.92,4.95,0.41,Private room
338,100.0,97.3,1200.0,319,82.0,4.98,4.99,4.94,0.82,Private room
339,100.0,100.0,2482.0,318,95.0,4.95,5.0,4.99,1.46,Entire home/apt
340,100.0,97.3,530.0,89,54.0,4.81,4.81,4.89,1.01,Entire home/apt
341,100.0,100.0,860.0,286,20.2,4.9,4.98,4.84,3.12,Entire home/apt
342,100.0,90.0,755.0,81,20.2,4.74,4.86,4.89,2.24,Entire home/apt
343,100.0,100.0,800.0,359,60.0,4.82,4.83,4.57,0.75,Entire home/apt
344,100.0,98.0,299.0,112,10.0,4.5,4.8,5.0,0.41,Private room
345,100.0,99.0,1062.7,189,20.2,4.9,4.76,4.87,1.09,Entire home/apt
346,100.0,100.0,1364.0,348,20.2,4.88,4.92,4.87,1.33,Entire home/apt
347,100.0,97.3,1700.0,254,0.0,4.7,4.8,4.8,1.7,Entire home/apt
348,100.0,100.0,1036.0,201,20.2,4.85,4.93,4.89,1.4,Entire home/apt
349,94.5,91.5,1971.0,365,61.0,4.93,4.96,4.98,0.61,Entire home/apt
350,100.0,97.3,285.0,358,53.0,4.79,4.96,4.96,0.55,Private room
351,98.6,97.3,969.0,303,68.0,4.97,4.99,4.91,0.73,Entire home/apt
352,94.5,100.0,1168.0,168,3.0,5.0,5.0,5.0,0.31,Entire home/apt
353,98.6,89.0,480.0,363,65.0,4.57,4.85,4.87,0.65,Private room
354,94.5,91.5,786.0,0,20.2,4.84,4.84,4.74,1.55,Entire home/apt
355,100.0,93.0,1062.7,0,16.0,5.0,5.0,4.93,2.29,Entire home/apt
356,100.0,100.0,620.0,324,20.2,4.95,4.98,5.0,2.15,Private room
357,100.0,99.0,1271.0,354,57.0,4.77,4.77,4.82,0.59,Entire home/apt
358,97.0,99.0,750.0,272,57.0,4.77,4.88,4.91,0.63,Entire home/apt
359,100.0,100.0,1829.0,365,11.0,4.82,4.91,4.55,0.13,Private room
360,100.0,90.0,779.0,73,20.2,4.84,4.9,4.88,1.24,Entire home/apt
361,97.0,99.0,750.0,263,50.0,4.92,4.94,4.98,0.56,Entire home/apt
362,94.5,100.0,545.0,363,14.0,5.0,5.0,4.85,0.17,Private room
363,94.5,91.5,360.0,358,1.0,5.0,5.0,4.9,0.01,Entire home/apt
364,98.0,94.0,1940.0,0,55.0,4.83,4.8,4.96,0.53,Entire home/apt
365,100.0,97.3,726.0,272,92.0,4.65,4.93,4.93,0.92,Entire home/apt
366,94.5,91.5,1062.7,0,0.0,4.7,4.8,4.8,1.7,Entire home/apt
367,100.0,100.0,772.0,52,20.2,4.79,4.95,4.71,1.26,Entire home/apt
368,94.5,91.5,1372.0,362,0.0,4.7,4.8,4.8,1.7,Entire home/apt
369,94.5,91.5,1130.0,265,47.0,4.94,4.87,4.7,0.61,Entire home/apt
370,98.6,97.3,400.0,301,2.0,5.0,4.5,4.5,0.02,Private room
371,100.0,100.0,1011.0,347,82.0,4.91,4.93,4.77,1.77,Entire home/apt
372,100.0,89.0,500.0,236,3.0,4.67,5.0,4.9,0.31,Entire home/apt
373,100.0,97.3,375.0,88,12.0,4.91,5.0,4.91,0.13,Private room
374,94.5,91.5,908.0,363,0.0,4.7,4.8,4.8,1.7,Private room
375,98.6,91.0,800.0,352,14.0,4.79,4.93,5.0,1.58,Private room
376,94.5,100.0,1200.0,0,0.0,4.7,4.8,4.8,1.7,Entire home/apt
377,98.6,86.0,1062.7,365,27.0,4.96,4.96,4.85,0.3,Entire home/apt
378,100.0,88.0,729.0,26,22.0,4.91,4.95,4.95,0.24,Entire home/apt
379,100.0,80.0,1312.0,143,66.0,4.91,5.0,5.0,0.7,Entire home/apt
380,100.0,97.3,950.0,323,26.0,5.0,5.0,5.0,0.27,Entire home/apt
381,94.5,91.5,928.0,310,20.2,4.89,4.91,4.91,3.82,Entire home/apt
382,100.0,98.0,1809.0,15,20.2,4.92,4.96,4.98,2.75,Entire home/apt
383,94.5,97.3,707.0,364,0.0,4.7,4.8,4.8,1.7,Private room
384,100.0,100.0,2600.0,349,73.0,4.82,4.86,4.93,0.78,Private room
385,94.5,100.0,635.0,17,20.2,4.86,4.98,4.97,1.17,Entire home/apt
386,94.5,100.0,1172.0,0,24.0,4.87,4.82,4.95,0.27,Entire home/apt
387,100.0,97.3,500.0,358,6.0,4.8,5.0,4.9,0.15,Entire home/apt
388,98.6,97.3,600.0,365,0.0,4.7,4.8,4.8,1.7,Private room
389,98.6,91.5,363.0,364,0.0,4.7,4.8,4.8,1.7,Private room
390,100.0,97.3,2542.0,364,11.0,4.91,4.73,4.91,0.12,Entire home/apt
391,100.0,100.0,1236.0,309,50.0,4.9,4.92,4.74,0.53,Entire home/apt
392,100.0,100.0,944.0,199,20.2,4.97,4.94,4.99,4.21,Entire home/apt
393,100.0,87.0,395.0,343,20.2,4.86,4.84,4.91,4.0,Private room
394,94.5,97.3,354.0,282,16.0,5.0,5.0,5.0,0.16,Private room
395,98.6,97.3,485.0,363,3.0,5.0,5.0,5.0,0.04,Private room
396,100.0,100.0,866.0,254,20.2,4.84,4.89,4.94,3.1,Entire home/apt
397,98.6,94.0,800.0,365,20.2,4.61,4.79,4.52,1.3,Entire home/apt
398,98.6,86.0,1036.0,331,71.0,4.97,5.0,5.0,0.72,Private room
399,98.6,91.0,1017.0,325,20.2,4.71,4.9,4.95,1.36,Entire home/apt
400,100.0,91.0,353.0,85,13.0,4.69,4.92,5.0,0.14,Private room
401,98.6,100.0,800.0,309,2.0,4.8,5.0,5.0,0.03,Private room
402,100.0,96.0,418.0,362,8.0,4.38,4.9,4.5,0.1,Private room
403,100.0,97.3,2926.0,364,2.0,5.0,5.0,5.0,0.03,Private room
404,100.0,85.0,853.0,245,20.2,4.78,4.97,4.91,2.45,Entire home/apt
405,100.0,97.3,550.0,365,14.0,5.0,5.0,4.93,0.18,Private room
406,100.0,100.0,1089.0,321,20.2,4.96,4.99,4.93,2.56,Entire home/apt
407,98.0,94.0,1441.0,362,27.0,4.96,4.85,4.96,0.27,Entire home/apt
408,100.0,100.0,637.0,365,15.0,4.6,4.8,4.87,0.5,Entire home/apt
409,94.5,91.5,600.0,365,1.0,4.8,4.9,4.9,0.02,Private room
410,100.0,93.0,1062.7,178,101.0,4.85,4.99,4.94,1.06,Entire home/apt
411,100.0,100.0,1006.0,220,34.0,4.88,4.88,4.74,0.34,Private room
412,100.0,98.0,392.0,87,0.0,4.7,4.8,4.8,1.7,Private room
413,100.0,100.0,1321.0,110,47.0,4.91,4.89,5.0,0.48,Entire home/apt
414,98.6,97.3,476.0,365,18.0,4.65,4.69,4.9,0.2,Entire home/apt
415,98.6,86.0,1670.0,365,33.0,4.91,4.97,5.0,0.37,Entire home/apt
416,100.0,88.0,601.0,37,46.0,4.93,5.0,5.0,0.45,Entire home/apt
417,100.0,97.3,290.0,362,67.0,4.96,4.97,4.86,0.68,Private room
418,100.0,85.0,1062.7,355,4.0,4.75,5.0,4.75,1.4,Entire home/apt
419,100.0,97.3,650.0,49,11.0,4.73,5.0,4.91,0.19,Private room
420,100.0,87.0,545.0,125,20.2,4.76,4.87,4.85,3.16,Entire home/apt
421,100.0,97.3,480.0,362,21.0,4.95,5.0,5.0,0.22,Private room
422,94.5,91.5,337.0,106,22.0,4.62,4.86,4.67,0.22,Private room
423,100.0,100.0,1452.0,325,20.2,4.92,4.99,4.9,2.11,Entire home/apt
424,100.0,92.0,1250.0,353,12.0,4.83,5.0,5.0,0.13,Entire home/apt
425,98.0,94.0,1214.0,361,48.0,4.94,4.67,4.91,0.49,Entire home/apt
426,97.0,99.0,750.0,278,20.2,4.78,4.95,4.91,1.29,Entire home/apt
427,94.5,100.0,272.0,364,3.0,4.8,4.9,4.9,0.05,Private room
428,100.0,100.0,654.0,350,19.0,4.83,4.89,5.0,0.23,Private room
429,100.0,100.0,908.0,89,0.0,4.7,4.8,4.8,1.7,Private room
430,100.0,100.0,990.0,334,20.2,4.94,4.95,4.9,2.73,Entire home/apt
431,100.0,91.0,353.0,61,23.0,4.65,5.0,4.96,0.24,Private room
432,100.0,100.0,600.0,273,19.0,4.94,4.94,5.0,0.23,Private room
433,94.5,97.0,800.0,365,1.0,4.8,5.0,5.0,0.01,Private room
434,94.5,97.3,1420.0,173,11.0,5.0,5.0,4.9,0.11,Entire home/apt
435,100.0,100.0,1062.7,75,20.2,4.93,4.86,4.96,2.06,Entire home/apt
436,94.5,100.0,600.0,180,13.0,4.82,5.0,4.91,0.16,Entire home/apt
437,98.6,86.0,182.0,346,9.0,4.67,5.0,4.78,0.1,Shared room
438,100.0,87.0,2800.0,295,20.2,4.89,4.78,4.92,2.1,Entire home/apt
439,100.0,97.3,1362.0,283,7.0,5.0,5.0,5.0,0.08,Entire home/apt
440,100.0,80.0,400.0,272,24.0,5.0,5.0,4.96,0.24,Private room
441,94.5,100.0,1500.0,0,12.0,5.0,5.0,4.83,0.12,Entire home/apt
442,100.0,100.0,702.0,198,20.2,4.9,4.86,4.91,3.08,Entire home/apt
443,90.0,100.0,450.0,302,70.0,4.93,4.91,4.68,0.73,Shared room
444,100.0,100.0,837.0,292,20.2,4.84,4.86,4.95,2.28,Entire home/apt
445,100.0,97.0,3084.0,364,16.0,4.63,4.63,4.94,0.16,Entire home/apt
446,94.5,97.3,1463.0,365,0.0,4.7,4.8,4.8,1.7,Private room
447,100.0,100.0,410.0,209,25.0,4.77,4.73,4.77,0.27,Entire home/apt
448,100.0,100.0,973.0,339,20.2,4.94,4.89,4.94,3.34,Private room
449,100.0,98.0,672.0,339,20.2,4.79,4.87,4.97,2.68,Private room
450,98.6,97.3,353.0,83,31.0,4.52,4.93,4.93,0.34,Private room
451,100.0,93.0,734.0,63,20.2,4.84,4.92,4.63,1.2,Entire home/apt
452,98.6,97.3,420.0,363,3.0,5.0,5.0,5.0,0.04,Private room
453,94.5,91.5,2200.0,168,10.0,4.7,5.0,5.0,1.08,Entire home/apt
454,98.0,94.0,1060.0,364,25.0,4.92,4.76,5.0,0.28,Entire home/apt
455,100.0,100.0,1000.0,334,64.0,4.73,5.0,4.9,0.68,Entire home/apt
456,100.0,100.0,980.0,156,91.0,4.82,4.98,4.98,0.95,Entire home/apt
457,100.0,89.0,1526.0,327,6.0,5.0,4.9,4.83,0.59,Entire home/apt
458,100.0,100.0,1271.0,87,16.0,5.0,4.94,5.0,0.22,Entire home/apt
459,94.5,91.5,1126.0,299,30.0,4.77,4.87,4.73,0.31,Entire home/apt
460,94.5,100.0,508.0,0,3.0,4.33,5.0,4.9,0.03,Private room
461,94.5,91.5,1725.0,88,13.0,4.85,5.0,5.0,0.14,Entire home/apt
462,100.0,100.0,576.0,341,20.2,4.73,4.88,4.94,2.33,Entire home/apt
463,100.0,98.0,1542.0,188,20.2,4.96,4.95,4.98,1.53,Entire home/apt
464,100.0,100.0,209.0,347,2.0,5.0,5.0,5.0,0.02,Private room
465,98.6,97.3,400.0,291,8.0,4.8,5.0,4.88,0.11,Private room
466,94.5,97.3,500.0,365,5.0,4.8,4.9,4.9,0.06,Private room
467,98.6,97.3,350.0,363,8.0,4.8,4.9,4.9,0.11,Private room
468,94.5,100.0,2269.0,56,28.0,4.96,5.0,5.0,0.3,Entire home/apt
469,100.0,95.0,511.0,162,20.2,4.94,4.99,4.98,1.79,Private room
470,100.0,100.0,408.0,328,36.0,4.82,4.88,5.0,0.38,Private room
471,100.0,100.0,1009.0,352,73.0,4.64,4.86,4.55,0.75,Entire home/apt
472,100.0,96.0,272.0,354,25.0,4.48,4.72,4.8,0.26,Shared room
473,100.0,100.0,760.0,326,20.2,4.79,4.78,4.95,3.73,Entire home/apt
474,100.0,100.0,645.0,302,73.0,4.9,4.97,4.97,0.76,Private room
475,100.0,97.3,1089.0,304,50.0,4.52,4.9,4.76,0.73,Entire home/apt
476,100.0,93.0,1451.0,289,20.2,4.54,4.82,4.94,1.25,Entire home/apt
477,94.5,91.5,538.0,89,27.0,4.85,4.96,4.91,0.34,Private room
478,98.6,97.3,1976.0,308,23.0,4.77,4.91,4.86,0.25,Entire home/apt
479,100.0,100.0,570.0,342,33.0,4.94,4.97,5.0,0.34,Private room
480,100.0,97.0,2122.0,32,20.2,4.92,4.99,4.99,2.9,Entire home/apt
481,100.0,97.3,1068.0,361,54.0,4.85,4.94,4.63,0.59,Entire home/apt
482,100.0,100.0,1372.0,87,76.0,4.93,4.92,5.0,0.88,Entire home/apt
483,100.0,100.0,966.0,141,20.2,4.77,4.97,4.94,3.32,Entire home/apt
484,100.0,96.0,520.0,148,36.0,4.92,4.89,4.94,0.38,Private room
485,100.0,100.0,1555.0,359,20.2,4.96,4.97,4.87,1.53,Entire home/apt
486,100.0,97.0,2306.0,144,20.2,4.94,4.98,4.79,1.72,Entire home/apt
487,100.0,100.0,840.0,255,104.0,4.98,4.88,4.97,1.11,Private room
488,100.0,91.0,199.0,161,19.0,4.84,5.0,4.79,0.24,Private room
489,100.0,86.0,2206.0,291,2.0,5.0,5.0,5.0,0.02,Private room
490,100.0,96.0,620.0,173,36.0,5.0,4.97,4.94,0.38,Private room
491,100.0,95.0,800.0,171,20.2,4.84,4.88,4.91,1.36,Entire home/apt
492,94.5,91.5,1343.0,0,18.0,5.0,5.0,5.0,0.19,Entire home/apt
493,100.0,98.0,1317.0,336,20.2,4.8,4.81,4.9,1.3,Entire home/apt
494,100.0,100.0,277.0,335,28.0,4.75,4.79,4.89,0.35,Entire home/apt
495,94.5,91.5,726.0,0,20.2,4.83,4.94,4.86,1.85,Entire home/apt
496,100.0,97.3,700.0,365,9.0,4.78,5.0,5.0,0.1,Private room
497,98.6,97.3,2179.0,365,94.0,4.83,4.92,4.94,1.01,Entire home/apt
498,94.5,91.5,1000.0,0,12.0,5.0,5.0,4.92,0.13,Private room
499,100.0,100.0,320.0,351,20.2,4.62,4.9,4.9,1.47,Shared room
500,100.0,100.0,1302.0,299,20.2,5.0,5.0,5.0,1.63,Private room
501,100.0,86.0,2808.0,301,2.0,4.5,5.0,5.0,0.03,Entire home/apt
502,100.0,97.3,215.0,299,10.0,5.0,4.9,5.0,0.11,Private room
503,100.0,100.0,2085.0,150,20.2,4.84,4.63,4.96,2.45,Entire home/apt
504,100.0,97.3,230.0,272,14.0,4.93,5.0,5.0,0.15,Private room
505,94.5,91.5,1452.0,365,0.0,4.7,4.8,4.8,1.7,Entire home/apt
506,100.0,97.3,1062.7,343,93.0,4.87,4.82,4.97,1.0,Private room
507,100.0,100.0,517.0,280,20.2,4.74,4.9,4.96,1.88,Private room
508,100.0,97.3,900.0,337,10.0,5.0,4.6,5.0,0.11,Private room
509,94.5,97.3,600.0,363,0.0,4.7,4.8,4.8,1.7,Private room
510,98.6,94.0,400.0,3,48.0,4.95,4.93,4.89,0.64,Private room
511,100.0,87.0,1030.0,335,20.2,4.89,4.82,4.93,2.18,Entire home/apt
512,100.0,97.3,2179.0,365,1.0,5.0,5.0,5.0,0.01,Entire home/apt
513,100.0,98.0,349.0,148,7.0,4.57,4.86,4.86,0.07,Private room
514,100.0,97.3,880.0,178,31.0,4.97,5.0,4.97,0.33,Private room
515,98.6,97.3,200.0,363,0.0,4.7,4.8,4.8,1.7,Shared room
516,100.0,97.3,990.0,178,11.0,4.91,5.0,5.0,0.12,Private room
517,94.5,91.5,800.0,365,0.0,4.7,4.8,4.8,1.7,Private room
518,94.5,91.5,890.0,173,77.0,4.47,4.79,4.72,0.89,Entire home/apt
519,100.0,99.0,1716.0,1,20.2,4.91,4.89,4.93,3.85,Entire home/apt
520,100.0,97.0,1416.0,167,83.0,4.89,5.0,4.97,1.26,Entire home/apt
521,100.0,100.0,508.0,341,20.2,4.56,4.82,4.94,1.4,Entire home/apt
522,100.0,99.0,1466.0,75,20.2,4.96,4.98,4.97,1.88,Entire home/apt
523,94.5,91.5,300.0,0,19.0,4.61,4.83,4.78,0.2,Private room
524,100.0,100.0,1733.0,165,20.2,4.92,4.99,4.97,2.03,Entire home/apt
525,98.6,97.3,500.0,179,1.0,5.0,5.0,5.0,0.01,Private room
526,100.0,97.0,1879.0,89,1.0,5.0,5.0,4.9,0.01,Entire home/apt
527,94.5,91.5,600.0,363,11.0,4.64,4.91,4.91,0.14,Private room
528,100.0,98.0,1003.0,151,20.2,4.66,4.76,4.9,3.64,Entire home/apt
529,98.6,97.3,335.0,320,5.0,5.0,5.0,5.0,0.06,Private room
530,94.5,91.5,900.0,365,0.0,4.7,4.8,4.8,1.7,Private room
531,95.0,97.3,1062.7,365,0.0,4.7,4.8,4.8,1.7,Private room
532,100.0,100.0,745.0,325,53.0,4.81,4.75,4.75,0.55,Entire home/apt
533,95.0,97.3,1062.7,365,7.0,4.8,4.9,4.9,0.08,Hotel room
534,100.0,92.0,437.0,33,20.2,4.89,4.92,4.9,1.44,Entire home/apt
535,94.5,83.0,1336.0,212,101.0,4.81,4.99,4.98,1.15,Entire home/apt
536,98.6,97.3,400.0,358,6.0,5.0,5.0,5.0,0.06,Private room
537,100.0,100.0,1150.0,118,38.0,4.72,4.75,4.81,0.42,Entire home/apt
538,100.0,87.0,900.0,135,37.0,4.95,4.97,4.94,0.41,Private room
539,98.0,94.0,723.0,0,45.0,4.52,4.55,4.8,0.48,Entire home/apt
540,100.0,100.0,419.0,353,20.2,4.55,4.86,4.94,1.2,Private room
541,100.0,100.0,1062.7,332,94.0,4.87,4.86,4.95,0.98,Private room
542,100.0,100.0,1058.0,342,20.2,4.77,4.86,4.86,1.4,Entire home/apt
543,94.5,100.0,594.0,241,36.0,4.97,4.97,4.94,0.43,Private room
544,94.5,91.5,1062.7,365,40.0,4.92,5.0,4.97,0.42,Entire home/apt
545,100.0,100.0,726.0,363,2.0,5.0,5.0,5.0,0.11,Private room
546,100.0,100.0,850.0,365,49.0,4.83,4.89,4.89,0.53,Entire home/apt
547,94.5,91.5,1452.0,365,0.0,4.7,4.8,4.8,1.7,Entire home/apt
548,100.0,100.0,693.0,327,20.2,4.74,4.91,4.77,2.65,Entire home/apt
549,94.5,97.3,900.0,358,0.0,4.7,4.8,4.8,1.7,Private room
550,100.0,95.0,1779.0,81,32.0,4.88,4.91,4.88,2.74,Entire home/apt
551,100.0,100.0,890.0,312,20.2,4.89,4.95,4.99,2.15,Entire home/apt
552,100.0,91.5,300.0,87,2.0,5.0,5.0,5.0,0.02,Private room
553,98.6,94.0,350.0,334,83.0,4.65,4.81,4.9,0.91,Private room
554,100.0,83.0,1100.0,8,83.0,4.95,4.99,4.93,0.89,Entire home/apt
555,100.0,100.0,700.0,139,20.2,4.81,4.8,4.95,2.44,Entire home/apt
556,100.0,100.0,3000.0,333,20.2,4.87,4.94,4.99,2.23,Entire home/apt
557,100.0,100.0,2207.0,330,26.0,4.42,4.73,4.69,0.28,Private room
558,100.0,96.0,2561.0,346,20.2,4.8,4.91,4.9,1.54,Entire home/apt
559,100.0,93.0,1152.0,75,20.2,4.8,4.92,4.71,1.19,Entire home/apt
560,100.0,100.0,2070.0,363,43.0,4.91,4.7,4.93,0.47,Entire home/apt
561,100.0,93.0,813.0,70,93.0,4.82,4.88,4.63,1.02,Entire home/apt
562,100.0,100.0,1709.0,213,20.2,4.95,4.96,4.99,3.31,Entire home/apt
563,95.0,97.3,3086.0,365,1.0,5.0,5.0,5.0,0.2,Private room
564,100.0,93.0,713.0,365,20.2,4.65,4.8,4.91,1.77,Private room
565,90.0,100.0,287.0,72,33.0,4.88,5.0,4.94,0.37,Private room
566,100.0,81.0,1062.7,159,72.0,4.88,4.92,5.0,0.8,Entire home/apt
567,100.0,98.0,1200.0,319,34.0,4.94,4.91,4.82,0.37,Entire home/apt
568,100.0,92.0,363.0,0,50.0,4.66,4.94,4.85,0.63,Private room
569,100.0,99.0,253.0,272,71.0,4.68,4.84,4.93,0.75,Private room
570,100.0,97.3,1200.0,363,25.0,4.88,5.0,4.96,0.27,Private room
571,100.0,100.0,615.0,331,74.0,4.96,4.99,4.99,0.8,Private room
572,100.0,100.0,810.0,272,36.0,4.78,4.89,4.72,0.39,Entire home/apt
573,100.0,98.0,1914.0,6,54.0,4.69,4.94,4.96,0.6,Entire home/apt
574,100.0,93.0,363.0,365,44.0,4.91,4.98,4.93,0.67,Private room
575,88.0,97.3,1979.0,364,20.0,4.4,4.9,4.65,0.22,Entire home/apt
576,98.6,97.3,450.0,333,5.0,4.6,4.6,4.6,0.05,Private room
577,94.5,91.5,476.0,87,20.2,4.84,4.92,4.88,1.13,Entire home/apt
578,100.0,100.0,695.0,330,20.2,4.89,4.85,4.98,2.26,Entire home/apt
579,95.0,97.3,1062.7,365,0.0,4.7,4.8,4.8,1.7,Shared room
580,100.0,92.0,310.0,333,18.0,4.94,4.88,4.87,0.22,Private room
581,100.0,100.0,1725.0,332,23.0,5.0,5.0,4.91,0.25,Entire home/apt
582,100.0,97.3,472.0,364,8.0,4.88,5.0,4.63,0.09,Private room
583,100.0,97.3,980.0,363,10.0,4.9,4.9,5.0,0.11,Private room
584,90.0,94.0,324.0,237,62.0,4.54,4.93,4.95,0.71,Private room
585,100.0,98.0,563.0,74,70.0,4.97,4.99,5.0,0.91,Private room
586,94.5,97.3,1062.7,363,0.0,4.7,4.8,4.8,1.7,Entire home/apt
587,90.0,97.3,500.0,88,20.2,4.32,4.79,4.87,1.45,Private room
588,100.0,100.0,980.0,208,33.0,4.84,4.91,4.78,0.42,Entire home/apt
589,100.0,97.3,230.0,301,10.0,4.7,4.8,4.9,0.11,Private room
590,94.5,100.0,1631.0,364,34.0,4.94,4.97,4.94,0.36,Entire home/apt
591,100.0,99.0,1143.0,326,20.2,4.94,4.99,4.92,3.75,Entire home/apt
592,100.0,100.0,634.0,103,20.2,4.86,4.89,4.89,3.2,Entire home/apt
593,100.0,100.0,980.0,359,34.0,4.82,4.94,4.82,0.37,Entire home/apt
594,100.0,97.0,716.0,355,20.2,4.95,4.97,4.98,2.62,Private room
595,100.0,100.0,1500.0,364,16.0,4.67,4.53,4.73,0.18,Entire home/apt
596,100.0,99.0,500.0,336,13.0,4.67,4.58,4.58,0.17,Private room
597,100.0,99.0,550.0,360,20.2,4.94,4.84,4.96,1.98,Private room
598,98.0,94.0,1746.0,347,21.0,4.63,4.9,5.0,0.24,Entire home/apt
599,100.0,88.0,643.0,361,51.0,4.77,4.88,4.73,0.56,Entire home/apt
600,98.6,97.3,1579.0,349,0.0,4.7,4.8,4.8,1.7,Private room
601,100.0,100.0,1181.0,263,32.0,4.97,5.0,4.97,0.35,Entire home/apt
602,100.0,99.0,2571.0,179,66.0,4.86,4.95,4.68,0.72,Entire home/apt
603,100.0,92.0,1390.0,172,84.0,4.87,4.93,4.83,0.91,Entire home/apt
604,100.0,80.0,1090.0,319,45.0,4.8,4.96,4.91,0.5,Entire home/apt
605,98.6,97.3,192.0,173,0.0,4.7,4.8,4.8,1.7,Private room
606,94.5,97.3,2723.0,0,3.0,4.8,4.9,5.0,0.03,Entire home/apt
607,94.5,97.3,677.0,363,7.0,5.0,5.0,5.0,0.08,Private room
608,100.0,100.0,1050.0,177,90.0,4.89,4.99,4.99,1.02,Private room
609,100.0,97.3,495.0,362,1.0,5.0,5.0,4.9,0.01,Private room
610,100.0,100.0,810.0,359,55.0,4.64,4.78,4.63,0.6,Entire home/apt
611,98.6,97.3,296.0,365,0.0,4.7,4.8,4.8,1.7,Private room
612,100.0,100.0,677.0,313,20.2,4.84,4.81,4.98,2.18,Entire home/apt
613,98.6,97.3,557.0,336,4.0,4.75,4.75,5.0,0.05,Private room
614,100.0,100.0,400.0,362,1.0,5.0,5.0,4.9,0.02,Private room
615,98.6,86.0,182.0,347,1.0,5.0,5.0,4.9,0.01,Shared room
616,98.6,97.3,1271.0,365,0.0,4.7,4.8,4.8,1.7,Entire home/apt
617,98.0,94.0,1235.0,334,33.0,4.94,4.72,4.91,0.36,Entire home/apt
618,100.0,97.3,400.0,364,1.0,4.8,5.0,5.0,0.24,Private room
619,100.0,100.0,1743.0,328,20.2,4.48,4.9,4.95,1.16,Entire home/apt
620,100.0,99.0,1540.0,30,20.2,4.99,5.0,4.97,3.08,Entire home/apt
621,94.5,97.3,1000.0,363,0.0,4.7,4.8,4.8,1.7,Private room
622,100.0,82.0,490.0,58,14.0,5.0,5.0,5.0,0.25,Private room
623,100.0,100.0,1091.0,30,20.2,4.85,4.97,4.88,2.52,Entire home/apt
624,100.0,91.0,1561.0,351,45.0,4.98,4.98,4.93,0.58,Entire home/apt
625,100.0,100.0,1986.0,52,77.0,5.0,4.88,4.97,0.83,Entire home/apt
626,98.0,94.0,1165.0,350,40.0,4.8,4.67,4.95,0.45,Entire home/apt
627,100.0,98.0,776.0,228,20.2,4.93,4.95,4.99,3.86,Entire home/apt
628,100.0,100.0,1307.0,354,20.2,4.91,4.98,4.95,2.27,Entire home/apt
629,100.0,97.3,3000.0,361,4.0,4.75,5.0,4.75,0.04,Entire home/apt
630,100.0,90.0,492.0,57,69.0,4.94,4.93,4.99,0.75,Entire home/apt
631,100.0,100.0,1650.0,339,104.0,4.99,4.96,4.99,1.15,Entire home/apt
632,94.5,91.5,1062.7,87,30.0,4.9,4.97,4.87,0.33,Private room
633,100.0,97.0,750.0,327,29.0,4.86,4.83,4.96,0.32,Private room
634,100.0,97.0,1970.0,176,70.0,4.9,4.9,4.99,2.85,Entire home/apt
635,100.0,96.0,2088.0,153,91.0,4.9,4.97,4.98,1.01,Entire home/apt
636,100.0,100.0,817.0,315,20.2,4.99,5.0,4.96,2.25,Entire home/apt
637,94.5,91.5,250.0,87,27.0,4.89,4.92,4.96,0.33,Private room
638,100.0,88.0,2000.0,89,21.0,4.9,5.0,4.6,0.23,Entire home/apt
639,100.0,87.0,739.0,166,73.0,4.95,4.95,4.99,0.83,Private room
640,98.6,97.3,635.0,365,14.0,4.5,5.0,5.0,0.15,Private room
641,100.0,100.0,220.0,340,20.2,4.76,4.93,4.83,2.07,Private room
642,100.0,97.0,2555.0,361,20.0,4.55,4.6,4.85,1.25,Entire home/apt
643,100.0,97.0,2377.0,365,61.0,4.52,4.74,4.78,0.88,Entire home/apt
644,100.0,97.0,1941.0,365,5.0,5.0,5.0,5.0,0.98,Entire home/apt
645,98.6,97.3,585.0,302,52.0,5.0,5.0,5.0,0.57,Private room
646,100.0,94.0,830.0,87,34.0,4.91,4.97,4.85,0.38,Entire home/apt
647,98.6,91.5,350.0,365,0.0,4.7,4.8,4.8,1.7,Private room
